2024-09-18 02:15:20,885 - MotorCore - DEBUG - MotorCore Initialized
2024-09-18 02:15:20,885 - MotorCore - DEBUG - Starting MotorCore
2024-09-18 02:15:20,888 - MotorCore - DEBUG - Back Left: 0.0, Back Right: 0.0, Front Left: 0, Front Right: 0,
2024-09-18 02:16:12,172 - MotorCore - DEBUG - Current Position: (32.9142180375, -117.1003513892)
2024-09-18 02:16:12,174 - MotorCore - DEBUG - Target Position: (32.9140802312, -117.1003529438)
--------
2024-09-18 02:16:12,176 - MotorCore - DEBUG - Raw Target Vector: [0.05952564505806691, 0.9404743549419331]
2024-09-18 02:16:12,178 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7053557662064498]
--------
2024-09-18 02:16:12,179 - MotorCore - DEBUG - Current: 176.9209882352941 Target: 180.54259136733074
2024-09-18 02:16:12,180 - MotorCore - DEBUG - Direction: clockwise
2024-09-18 02:16:12,180 - MotorCore - DEBUG - Target Rotation: 0.03160444942728927
--------
2024-09-18 02:16:12,181 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-18 02:16:12,182 - MotorCore - DEBUG - Back Left: 0.7553557662064498, Back Right: 0.6553557662064498, Front Left: 0.6553557662064498, Front Right: 0.7553557662064498,
2024-09-18 02:16:12,284 - MotorCore - DEBUG - Current Position: (32.9142180375, -117.1003513892)
2024-09-18 02:16:12,285 - MotorCore - DEBUG - Target Position: (32.9140802312, -117.1003529438)
--------
2024-09-18 02:16:12,286 - MotorCore - DEBUG - Raw Target Vector: [0.05952564505806691, 0.9404743549419331]
2024-09-18 02:16:12,287 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7053557662064498]
--------
2024-09-18 02:16:12,287 - MotorCore - DEBUG - Current: 176.9209882352941 Target: 180.54259136733074
2024-09-18 02:16:12,288 - MotorCore - DEBUG - Direction: clockwise
2024-09-18 02:16:12,289 - MotorCore - DEBUG - Target Rotation: 0.03160444942728927
--------
2024-09-18 02:16:12,289 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-18 02:16:12,290 - MotorCore - DEBUG - Back Left: 0.7553557662064498, Back Right: 0.6553557662064498, Front Left: 0.6553557662064498, Front Right: 0.7553557662064498,
2024-09-18 02:16:12,394 - MotorCore - DEBUG - Current Position: (32.9142180375, -117.1003513892)
2024-09-18 02:16:12,395 - MotorCore - DEBUG - Target Position: (32.9140802312, -117.1003529438)
--------
2024-09-18 02:16:12,396 - MotorCore - DEBUG - Raw Target Vector: [0.05952564505806691, 0.9404743549419331]
2024-09-18 02:16:12,397 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7053557662064498]
--------
2024-09-18 02:16:12,398 - MotorCore - DEBUG - Current: 176.9209882352941 Target: 180.54259136733074
2024-09-18 02:16:12,398 - MotorCore - DEBUG - Direction: clockwise
2024-09-18 02:16:12,398 - MotorCore - DEBUG - Target Rotation: 0.03160444942728927
--------
2024-09-18 02:16:12,399 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-18 02:16:12,399 - MotorCore - DEBUG - Back Left: 0.7553557662064498, Back Right: 0.6553557662064498, Front Left: 0.6553557662064498, Front Right: 0.7553557662064498,
2024-09-18 02:16:12,503 - MotorCore - DEBUG - Current Position: (32.9142180375, -117.1003513892)
2024-09-18 02:16:12,505 - MotorCore - DEBUG - Target Position: (32.9140802312, -117.1003529438)
--------
2024-09-18 02:16:12,506 - MotorCore - DEBUG - Raw Target Vector: [0.05952564505806691, 0.9404743549419331]
2024-09-18 02:16:12,507 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7053557662064498]
--------
2024-09-18 02:16:12,507 - MotorCore - DEBUG - Current: 176.9209882352941 Target: 180.54259136733074
2024-09-18 02:16:12,508 - MotorCore - DEBUG - Direction: clockwise
2024-09-18 02:16:12,509 - MotorCore - DEBUG - Target Rotation: 0.03160444942728927
--------
2024-09-18 02:16:12,509 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-18 02:16:12,510 - MotorCore - DEBUG - Back Left: 0.7553557662064498, Back Right: 0.6553557662064498, Front Left: 0.6553557662064498, Front Right: 0.7553557662064498,
2024-09-18 02:16:12,613 - MotorCore - DEBUG - Current Position: (32.9142082282, -117.1003506858)
2024-09-18 02:16:12,614 - MotorCore - DEBUG - Target Position: (32.9140802312, -117.1003529438)
--------
2024-09-18 02:16:12,615 - MotorCore - DEBUG - Raw Target Vector: [0.057801727279064234, 0.9421982727209357]
2024-09-18 02:16:12,615 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7066487045407017]
--------
2024-09-18 02:16:12,616 - MotorCore - DEBUG - Current: 177.33788823529414 Target: 180.84845472475698
2024-09-18 02:16:12,617 - MotorCore - DEBUG - Direction: clockwise
2024-09-18 02:16:12,618 - MotorCore - DEBUG - Target Rotation: 0.030635471925652618
--------
2024-09-18 02:16:12,618 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-18 02:16:12,618 - MotorCore - DEBUG - Back Left: 0.7566487045407018, Back Right: 0.6566487045407017, Front Left: 0.6566487045407017, Front Right: 0.7566487045407018,
2024-09-18 02:16:12,721 - MotorCore - DEBUG - Current Position: (32.9142082282, -117.1003506858)
2024-09-18 02:16:12,723 - MotorCore - DEBUG - Target Position: (32.9140802312, -117.1003529438)
--------
2024-09-18 02:16:12,724 - MotorCore - DEBUG - Raw Target Vector: [0.057801727279064234, 0.9421982727209357]
2024-09-18 02:16:12,726 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7066487045407017]
--------
2024-09-18 02:16:12,727 - MotorCore - DEBUG - Current: 177.33788823529414 Target: 180.84845472475698
2024-09-18 02:16:12,728 - MotorCore - DEBUG - Direction: clockwise
2024-09-18 02:16:12,729 - MotorCore - DEBUG - Target Rotation: 0.030635471925652618
--------
2024-09-18 02:16:12,730 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-18 02:16:12,730 - MotorCore - DEBUG - Back Left: 0.7566487045407018, Back Right: 0.6566487045407017, Front Left: 0.6566487045407017, Front Right: 0.7566487045407018,
2024-09-18 02:16:12,838 - MotorCore - DEBUG - Current Position: (32.9142082282, -117.1003506858)
2024-09-18 02:16:12,839 - MotorCore - DEBUG - Target Position: (32.9140802312, -117.1003529438)
--------
2024-09-18 02:16:12,841 - MotorCore - DEBUG - Raw Target Vector: [0.057801727279064234, 0.9421982727209357]
2024-09-18 02:16:12,842 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7066487045407017]
--------
2024-09-18 02:16:12,843 - MotorCore - DEBUG - Current: 177.33788823529414 Target: 180.84845472475698
2024-09-18 02:16:12,843 - MotorCore - DEBUG - Direction: clockwise
2024-09-18 02:16:12,844 - MotorCore - DEBUG - Target Rotation: 0.030635471925652618
--------
2024-09-18 02:16:12,845 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-18 02:16:12,846 - MotorCore - DEBUG - Back Left: 0.7566487045407018, Back Right: 0.6566487045407017, Front Left: 0.6566487045407017, Front Right: 0.7566487045407018,
2024-09-18 02:16:12,948 - MotorCore - DEBUG - Current Position: (32.9142082282, -117.1003506858)
2024-09-18 02:16:12,949 - MotorCore - DEBUG - Target Position: (32.9140802312, -117.1003529438)
--------
2024-09-18 02:16:12,960 - MotorCore - DEBUG - Raw Target Vector: [0.057801727279064234, 0.9421982727209357]
2024-09-18 02:16:12,960 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7066487045407017]
--------
2024-09-18 02:16:12,960 - MotorCore - DEBUG - Current: 177.33788823529414 Target: 180.84845472475698
2024-09-18 02:16:12,961 - MotorCore - DEBUG - Direction: clockwise
2024-09-18 02:16:12,961 - MotorCore - DEBUG - Target Rotation: 0.030635471925652618
--------
2024-09-18 02:16:12,961 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-18 02:16:12,961 - MotorCore - DEBUG - Back Left: 0.7566487045407018, Back Right: 0.6566487045407017, Front Left: 0.6566487045407017, Front Right: 0.7566487045407018,
2024-09-18 02:16:13,063 - MotorCore - DEBUG - Current Position: (32.9141983838, -117.100350113)
2024-09-18 02:16:13,065 - MotorCore - DEBUG - Target Position: (32.9140802312, -117.1003529438)
--------
2024-09-18 02:16:13,066 - MotorCore - DEBUG - Raw Target Vector: [0.055760048357195814, 0.9442399516428042]
2024-09-18 02:16:13,066 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7081799637321031]
--------
2024-09-18 02:16:13,067 - MotorCore - DEBUG - Current: 177.77268823529414 Target: 181.15224179926216
2024-09-18 02:16:13,068 - MotorCore - DEBUG - Direction: clockwise
2024-09-18 02:16:13,068 - MotorCore - DEBUG - Target Rotation: 0.029492168469375347
--------
2024-09-18 02:16:13,069 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-18 02:16:13,069 - MotorCore - DEBUG - Back Left: 0.7581799637321032, Back Right: 0.6581799637321031, Front Left: 0.6581799637321031, Front Right: 0.7581799637321032,
2024-09-18 02:16:13,175 - MotorCore - DEBUG - Current Position: (32.9141983838, -117.100350113)
2024-09-18 02:16:13,178 - MotorCore - DEBUG - Target Position: (32.9140802312, -117.1003529438)
--------
2024-09-18 02:16:13,180 - MotorCore - DEBUG - Raw Target Vector: [0.055760048357195814, 0.9442399516428042]
2024-09-18 02:16:13,181 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7081799637321031]
--------
2024-09-18 02:16:13,182 - MotorCore - DEBUG - Current: 177.77268823529414 Target: 181.15224179926216
2024-09-18 02:16:13,182 - MotorCore - DEBUG - Direction: clockwise
2024-09-18 02:16:13,183 - MotorCore - DEBUG - Target Rotation: 0.029492168469375347
--------
2024-09-18 02:16:13,184 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-18 02:16:13,184 - MotorCore - DEBUG - Back Left: 0.7581799637321032, Back Right: 0.6581799637321031, Front Left: 0.6581799637321031, Front Right: 0.7581799637321032,
2024-09-18 02:16:13,290 - MotorCore - DEBUG - Current Position: (32.9141983838, -117.100350113)
2024-09-18 02:16:13,291 - MotorCore - DEBUG - Target Position: (32.9140802312, -117.1003529438)
--------
2024-09-18 02:16:13,292 - MotorCore - DEBUG - Raw Target Vector: [0.055760048357195814, 0.9442399516428042]
2024-09-18 02:16:13,293 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7081799637321031]
--------
2024-09-18 02:16:13,294 - MotorCore - DEBUG - Current: 177.77268823529414 Target: 181.15224179926216
2024-09-18 02:16:13,295 - MotorCore - DEBUG - Direction: clockwise
2024-09-18 02:16:13,295 - MotorCore - DEBUG - Target Rotation: 0.029492168469375347
--------
2024-09-18 02:16:13,296 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-18 02:16:13,297 - MotorCore - DEBUG - Back Left: 0.7581799637321032, Back Right: 0.6581799637321031, Front Left: 0.6581799637321031, Front Right: 0.7581799637321032,
2024-09-18 02:16:13,399 - MotorCore - DEBUG - Current Position: (32.9141983838, -117.100350113)
2024-09-18 02:16:13,402 - MotorCore - DEBUG - Target Position: (32.9140802312, -117.1003529438)
--------
2024-09-18 02:16:13,404 - MotorCore - DEBUG - Raw Target Vector: [0.055760048357195814, 0.9442399516428042]
2024-09-18 02:16:13,406 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7081799637321031]
--------
2024-09-18 02:16:13,408 - MotorCore - DEBUG - Current: 177.77268823529414 Target: 181.15224179926216
2024-09-18 02:16:13,410 - MotorCore - DEBUG - Direction: clockwise
2024-09-18 02:16:13,411 - MotorCore - DEBUG - Target Rotation: 0.029492168469375347
--------
2024-09-18 02:16:13,412 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-18 02:16:13,413 - MotorCore - DEBUG - Back Left: 0.7581799637321032, Back Right: 0.6581799637321031, Front Left: 0.6581799637321031, Front Right: 0.7581799637321032,
2024-09-18 02:16:13,518 - MotorCore - DEBUG - Current Position: (32.9141983838, -117.100350113)
2024-09-18 02:16:13,519 - MotorCore - DEBUG - Target Position: (32.9140802312, -117.1003529438)
--------
2024-09-18 02:16:13,521 - MotorCore - DEBUG - Raw Target Vector: [0.055760048357195814, 0.9442399516428042]
2024-09-18 02:16:13,522 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7081799637321031]
--------
2024-09-18 02:16:13,522 - MotorCore - DEBUG - Current: 177.77268823529414 Target: 181.15224179926216
2024-09-18 02:16:13,523 - MotorCore - DEBUG - Direction: clockwise
2024-09-18 02:16:13,524 - MotorCore - DEBUG - Target Rotation: 0.029492168469375347
--------
2024-09-18 02:16:13,524 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-18 02:16:13,525 - MotorCore - DEBUG - Back Left: 0.7581799637321032, Back Right: 0.6581799637321031, Front Left: 0.6581799637321031, Front Right: 0.7581799637321032,
2024-09-18 02:16:13,628 - MotorCore - DEBUG - Current Position: (32.9141885537, -117.1003496385)
2024-09-18 02:16:13,629 - MotorCore - DEBUG - Target Position: (32.9140802312, -117.1003529438)
--------
2024-09-18 02:16:13,630 - MotorCore - DEBUG - Raw Target Vector: [0.0557867115093743, 0.9442132884906257]
2024-09-18 02:16:13,631 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7081599663679693]
--------
2024-09-18 02:16:13,631 - MotorCore - DEBUG - Current: 178.08608823529414 Target: 181.46734933194804
2024-09-18 02:16:13,632 - MotorCore - DEBUG - Direction: clockwise
2024-09-18 02:16:13,633 - MotorCore - DEBUG - Target Rotation: 0.0295070695031024
--------
2024-09-18 02:16:13,633 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-18 02:16:13,634 - MotorCore - DEBUG - Back Left: 0.7581599663679693, Back Right: 0.6581599663679693, Front Left: 0.6581599663679693, Front Right: 0.7581599663679693,
2024-09-18 02:16:13,738 - MotorCore - DEBUG - Current Position: (32.9141885537, -117.1003496385)
2024-09-18 02:16:13,740 - MotorCore - DEBUG - Target Position: (32.9140802312, -117.1003529438)
--------
2024-09-18 02:16:13,741 - MotorCore - DEBUG - Raw Target Vector: [0.0557867115093743, 0.9442132884906257]
2024-09-18 02:16:13,742 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7081599663679693]
--------
2024-09-18 02:16:13,742 - MotorCore - DEBUG - Current: 178.08608823529414 Target: 181.46734933194804
2024-09-18 02:16:13,743 - MotorCore - DEBUG - Direction: clockwise
2024-09-18 02:16:13,743 - MotorCore - DEBUG - Target Rotation: 0.0295070695031024
--------
2024-09-18 02:16:13,744 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-18 02:16:13,744 - MotorCore - DEBUG - Back Left: 0.7581599663679693, Back Right: 0.6581599663679693, Front Left: 0.6581599663679693, Front Right: 0.7581599663679693,
2024-09-18 02:16:13,848 - MotorCore - DEBUG - Current Position: (32.9141885537, -117.1003496385)
2024-09-18 02:16:13,849 - MotorCore - DEBUG - Target Position: (32.9140802312, -117.1003529438)
--------
2024-09-18 02:16:13,851 - MotorCore - DEBUG - Raw Target Vector: [0.0557867115093743, 0.9442132884906257]
2024-09-18 02:16:13,853 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7081599663679693]
--------
2024-09-18 02:16:13,854 - MotorCore - DEBUG - Current: 178.08608823529414 Target: 181.46734933194804
2024-09-18 02:16:13,854 - MotorCore - DEBUG - Direction: clockwise
2024-09-18 02:16:13,855 - MotorCore - DEBUG - Target Rotation: 0.0295070695031024
--------
2024-09-18 02:16:13,855 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-18 02:16:13,856 - MotorCore - DEBUG - Back Left: 0.7581599663679693, Back Right: 0.6581599663679693, Front Left: 0.6581599663679693, Front Right: 0.7581599663679693,
2024-09-18 02:16:13,961 - MotorCore - DEBUG - Current Position: (32.9141885537, -117.1003496385)
2024-09-18 02:16:13,963 - MotorCore - DEBUG - Target Position: (32.9140802312, -117.1003529438)
--------
2024-09-18 02:16:13,964 - MotorCore - DEBUG - Raw Target Vector: [0.0557867115093743, 0.9442132884906257]
2024-09-18 02:16:13,965 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7081599663679693]
--------
2024-09-18 02:16:13,966 - MotorCore - DEBUG - Current: 178.08608823529414 Target: 181.46734933194804
2024-09-18 02:16:13,966 - MotorCore - DEBUG - Direction: clockwise
2024-09-18 02:16:13,967 - MotorCore - DEBUG - Target Rotation: 0.0295070695031024
--------
2024-09-18 02:16:13,968 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-18 02:16:13,968 - MotorCore - DEBUG - Back Left: 0.7581599663679693, Back Right: 0.6581599663679693, Front Left: 0.6581599663679693, Front Right: 0.7581599663679693,
2024-09-18 02:16:14,071 - MotorCore - DEBUG - Current Position: (32.9141786723, -117.100349195)
2024-09-18 02:16:14,073 - MotorCore - DEBUG - Target Position: (32.9140802312, -117.1003529438)
--------
2024-09-18 02:16:14,074 - MotorCore - DEBUG - Raw Target Vector: [0.055283943814326046, 0.9447160561856739]
2024-09-18 02:16:14,075 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7085370421392554]
--------
2024-09-18 02:16:14,075 - MotorCore - DEBUG - Current: 178.48198823529412 Target: 181.83106684688028
2024-09-18 02:16:14,076 - MotorCore - DEBUG - Direction: clockwise
2024-09-18 02:16:14,077 - MotorCore - DEBUG - Target Rotation: 0.029226224340149324
--------
2024-09-18 02:16:14,077 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-18 02:16:14,078 - MotorCore - DEBUG - Back Left: 0.7585370421392554, Back Right: 0.6585370421392553, Front Left: 0.6585370421392553, Front Right: 0.7585370421392554,
2024-09-18 02:16:14,161 - MotorCore - DEBUG - Sent diagnostic data
2024-09-18 02:16:14,180 - MotorCore - DEBUG - Current Position: (32.9141786723, -117.100349195)
2024-09-18 02:16:14,181 - MotorCore - DEBUG - Target Position: (32.9140802312, -117.1003529438)
--------
2024-09-18 02:16:14,182 - MotorCore - DEBUG - Raw Target Vector: [0.055283943814326046, 0.9447160561856739]
2024-09-18 02:16:14,183 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7085370421392554]
--------
2024-09-18 02:16:14,184 - MotorCore - DEBUG - Current: 178.48198823529412 Target: 181.83106684688028
2024-09-18 02:16:14,184 - MotorCore - DEBUG - Direction: clockwise
2024-09-18 02:16:14,185 - MotorCore - DEBUG - Target Rotation: 0.029226224340149324
--------
2024-09-18 02:16:14,185 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-18 02:16:14,186 - MotorCore - DEBUG - Back Left: 0.7585370421392554, Back Right: 0.6585370421392553, Front Left: 0.6585370421392553, Front Right: 0.7585370421392554,
2024-09-18 02:16:14,289 - MotorCore - DEBUG - Current Position: (32.9141786723, -117.100349195)
2024-09-18 02:16:14,290 - MotorCore - DEBUG - Target Position: (32.9140802312, -117.1003529438)
--------
2024-09-18 02:16:14,291 - MotorCore - DEBUG - Raw Target Vector: [0.055283943814326046, 0.9447160561856739]
2024-09-18 02:16:14,292 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7085370421392554]
--------
2024-09-18 02:16:14,293 - MotorCore - DEBUG - Current: 178.48198823529412 Target: 181.83106684688028
2024-09-18 02:16:14,294 - MotorCore - DEBUG - Direction: clockwise
2024-09-18 02:16:14,295 - MotorCore - DEBUG - Target Rotation: 0.029226224340149324
--------
2024-09-18 02:16:14,295 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-18 02:16:14,296 - MotorCore - DEBUG - Back Left: 0.7585370421392554, Back Right: 0.6585370421392553, Front Left: 0.6585370421392553, Front Right: 0.7585370421392554,
2024-09-18 02:16:14,401 - MotorCore - DEBUG - Current Position: (32.9141786723, -117.100349195)
2024-09-18 02:16:14,403 - MotorCore - DEBUG - Target Position: (32.9140802312, -117.1003529438)
--------
2024-09-18 02:16:14,404 - MotorCore - DEBUG - Raw Target Vector: [0.055283943814326046, 0.9447160561856739]
2024-09-18 02:16:14,405 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7085370421392554]
--------
2024-09-18 02:16:14,406 - MotorCore - DEBUG - Current: 178.48198823529412 Target: 181.83106684688028
2024-09-18 02:16:14,407 - MotorCore - DEBUG - Direction: clockwise
2024-09-18 02:16:14,407 - MotorCore - DEBUG - Target Rotation: 0.029226224340149324
--------
2024-09-18 02:16:14,408 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-18 02:16:14,409 - MotorCore - DEBUG - Back Left: 0.7585370421392554, Back Right: 0.6585370421392553, Front Left: 0.6585370421392553, Front Right: 0.7585370421392554,
2024-09-18 02:16:14,512 - MotorCore - DEBUG - Current Position: (32.9141786723, -117.100349195)
2024-09-18 02:16:14,513 - MotorCore - DEBUG - Target Position: (32.9140802312, -117.1003529438)
--------
2024-09-18 02:16:14,515 - MotorCore - DEBUG - Raw Target Vector: [0.055283943814326046, 0.9447160561856739]
2024-09-18 02:16:14,516 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7085370421392554]
--------
2024-09-18 02:16:14,517 - MotorCore - DEBUG - Current: 178.48198823529412 Target: 181.83106684688028
2024-09-18 02:16:14,518 - MotorCore - DEBUG - Direction: clockwise
2024-09-18 02:16:14,519 - MotorCore - DEBUG - Target Rotation: 0.029226224340149324
--------
2024-09-18 02:16:14,520 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-18 02:16:14,520 - MotorCore - DEBUG - Back Left: 0.7585370421392554, Back Right: 0.6585370421392553, Front Left: 0.6585370421392553, Front Right: 0.7585370421392554,
2024-09-18 02:16:14,623 - MotorCore - DEBUG - Current Position: (32.9141688068, -117.1003488045)
2024-09-18 02:16:14,624 - MotorCore - DEBUG - Target Position: (32.9140802312, -117.1003529438)
--------
2024-09-18 02:16:14,626 - MotorCore - DEBUG - Raw Target Vector: [0.055450168730273516, 0.9445498312697266]
2024-09-18 02:16:14,626 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7084123734522949]
--------
2024-09-18 02:16:14,627 - MotorCore - DEBUG - Current: 178.88688823529412 Target: 182.24660345515127
2024-09-18 02:16:14,627 - MotorCore - DEBUG - Direction: clockwise
2024-09-18 02:16:14,629 - MotorCore - DEBUG - Target Rotation: 0.029319046257936226
--------
2024-09-18 02:16:14,629 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-18 02:16:14,630 - MotorCore - DEBUG - Back Left: 0.758412373452295, Back Right: 0.6584123734522949, Front Left: 0.6584123734522949, Front Right: 0.758412373452295,
2024-09-18 02:16:14,735 - MotorCore - DEBUG - Current Position: (32.9141688068, -117.1003488045)
2024-09-18 02:16:14,739 - MotorCore - DEBUG - Target Position: (32.9140802312, -117.1003529438)
--------
2024-09-18 02:16:14,740 - MotorCore - DEBUG - Raw Target Vector: [0.055450168730273516, 0.9445498312697266]
2024-09-18 02:16:14,741 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7084123734522949]
--------
2024-09-18 02:16:14,741 - MotorCore - DEBUG - Current: 178.88688823529412 Target: 182.24660345515127
2024-09-18 02:16:14,742 - MotorCore - DEBUG - Direction: clockwise
2024-09-18 02:16:14,743 - MotorCore - DEBUG - Target Rotation: 0.029319046257936226
--------
2024-09-18 02:16:14,744 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-18 02:16:14,744 - MotorCore - DEBUG - Back Left: 0.758412373452295, Back Right: 0.6584123734522949, Front Left: 0.6584123734522949, Front Right: 0.758412373452295,
2024-09-18 02:16:14,849 - MotorCore - DEBUG - Current Position: (32.9141688068, -117.1003488045)
2024-09-18 02:16:14,850 - MotorCore - DEBUG - Target Position: (32.9140802312, -117.1003529438)
--------
2024-09-18 02:16:14,852 - MotorCore - DEBUG - Raw Target Vector: [0.055450168730273516, 0.9445498312697266]
2024-09-18 02:16:14,854 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7084123734522949]
--------
2024-09-18 02:16:14,855 - MotorCore - DEBUG - Current: 178.88688823529412 Target: 182.24660345515127
2024-09-18 02:16:14,855 - MotorCore - DEBUG - Direction: clockwise
2024-09-18 02:16:14,856 - MotorCore - DEBUG - Target Rotation: 0.029319046257936226
--------
2024-09-18 02:16:14,856 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-18 02:16:14,857 - MotorCore - DEBUG - Back Left: 0.758412373452295, Back Right: 0.6584123734522949, Front Left: 0.6584123734522949, Front Right: 0.758412373452295,
2024-09-18 02:16:14,964 - MotorCore - DEBUG - Current Position: (32.9141688068, -117.1003488045)
2024-09-18 02:16:14,966 - MotorCore - DEBUG - Target Position: (32.9140802312, -117.1003529438)
--------
2024-09-18 02:16:14,967 - MotorCore - DEBUG - Raw Target Vector: [0.055450168730273516, 0.9445498312697266]
2024-09-18 02:16:14,968 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7084123734522949]
--------
2024-09-18 02:16:14,969 - MotorCore - DEBUG - Current: 178.88688823529412 Target: 182.24660345515127
2024-09-18 02:16:14,970 - MotorCore - DEBUG - Direction: clockwise
2024-09-18 02:16:14,971 - MotorCore - DEBUG - Target Rotation: 0.029319046257936226
--------
2024-09-18 02:16:14,971 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-18 02:16:14,972 - MotorCore - DEBUG - Back Left: 0.758412373452295, Back Right: 0.6584123734522949, Front Left: 0.6584123734522949, Front Right: 0.758412373452295,
2024-09-18 02:16:15,075 - MotorCore - DEBUG - Current Position: (32.9141588482, -117.1003484915)
2024-09-18 02:16:15,079 - MotorCore - DEBUG - Target Position: (32.9140802312, -117.1003529438)
--------
2024-09-18 02:16:15,080 - MotorCore - DEBUG - Raw Target Vector: [0.05731280235220561, 0.9426871976477944]
2024-09-18 02:16:15,081 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7070153982358458]
--------
2024-09-18 02:16:15,082 - MotorCore - DEBUG - Current: 179.24278823529414 Target: 182.72193241913243
2024-09-18 02:16:15,083 - MotorCore - DEBUG - Direction: clockwise
2024-09-18 02:16:15,084 - MotorCore - DEBUG - Target Rotation: 0.030361260579794495
--------
2024-09-18 02:16:15,084 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-18 02:16:15,085 - MotorCore - DEBUG - Back Left: 0.7570153982358458, Back Right: 0.6570153982358458, Front Left: 0.6570153982358458, Front Right: 0.7570153982358458,
2024-09-18 02:16:15,192 - MotorCore - DEBUG - Current Position: (32.9141588482, -117.1003484915)
2024-09-18 02:16:15,194 - MotorCore - DEBUG - Target Position: (32.9140802312, -117.1003529438)
--------
2024-09-18 02:16:15,196 - MotorCore - DEBUG - Raw Target Vector: [0.05731280235220561, 0.9426871976477944]
2024-09-18 02:16:15,197 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7070153982358458]
--------
2024-09-18 02:16:15,198 - MotorCore - DEBUG - Current: 179.24278823529414 Target: 182.72193241913243
2024-09-18 02:16:15,198 - MotorCore - DEBUG - Direction: clockwise
2024-09-18 02:16:15,199 - MotorCore - DEBUG - Target Rotation: 0.030361260579794495
--------
2024-09-18 02:16:15,199 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-18 02:16:15,200 - MotorCore - DEBUG - Back Left: 0.7570153982358458, Back Right: 0.6570153982358458, Front Left: 0.6570153982358458, Front Right: 0.7570153982358458,
2024-09-18 02:16:15,305 - MotorCore - DEBUG - Current Position: (32.9141588482, -117.1003484915)
2024-09-18 02:16:15,307 - MotorCore - DEBUG - Target Position: (32.9140802312, -117.1003529438)
--------
