2024-09-18 02:51:40,399 - MotorCore - DEBUG - MotorCore Initialized
2024-09-18 02:51:40,400 - MotorCore - DEBUG - Starting MotorCore
2024-09-18 02:51:40,403 - MotorCore - DEBUG - Back Left: 0.0, Back Right: 0.0, Front Left: 0, Front Right: 0,
2024-09-18 02:52:39,746 - MotorCore - DEBUG - Target Position: (32.9142168295, -117.1005459173)
--------
2024-09-18 02:52:39,748 - MotorCore - DEBUG - Raw Target Vector: [-0.4147157785793754, 0.5852842214206245]
2024-09-18 02:52:39,748 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.43896316606546837]
--------
2024-09-18 02:52:39,750 - MotorCore - DEBUG - Current: 337.75728823529414 Target: 302.4369851343695
2024-09-18 02:52:39,750 - MotorCore - DEBUG - Direction: counter
2024-09-18 02:52:39,751 - MotorCore - DEBUG - Target Rotation: -0.3082277909567492
--------
2024-09-18 02:52:39,752 - MotorCore - DEBUG - Normalized Target Rotation: -0.3082277909567492
--------
2024-09-18 02:52:39,752 - MotorCore - DEBUG - Back Left: 0.1307353751087192, Back Right: 0.7471909570222175, Front Left: 0.7471909570222175, Front Right: 0.1307353751087192,
2024-09-18 02:52:39,856 - MotorCore - DEBUG - Current Position: (32.9141308858, -117.1003848272)
2024-09-18 02:52:39,857 - MotorCore - DEBUG - Target Position: (32.9142168295, -117.1005459173)
--------
2024-09-18 02:52:39,858 - MotorCore - DEBUG - Raw Target Vector: [-0.4147157785793754, 0.5852842214206245]
2024-09-18 02:52:39,859 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.43896316606546837]
--------
2024-09-18 02:52:39,860 - MotorCore - DEBUG - Current: 337.75728823529414 Target: 302.4369851343695
2024-09-18 02:52:39,861 - MotorCore - DEBUG - Direction: counter
2024-09-18 02:52:39,862 - MotorCore - DEBUG - Target Rotation: -0.3082277909567492
--------
2024-09-18 02:52:39,862 - MotorCore - DEBUG - Normalized Target Rotation: -0.3082277909567492
--------
2024-09-18 02:52:39,863 - MotorCore - DEBUG - Back Left: 0.1307353751087192, Back Right: 0.7471909570222175, Front Left: 0.7471909570222175, Front Right: 0.1307353751087192,
2024-09-18 02:52:39,968 - MotorCore - DEBUG - Current Position: (32.9141308858, -117.1003848272)
2024-09-18 02:52:39,972 - MotorCore - DEBUG - Target Position: (32.9142168295, -117.1005459173)
--------
2024-09-18 02:52:39,975 - MotorCore - DEBUG - Raw Target Vector: [-0.4147157785793754, 0.5852842214206245]
2024-09-18 02:52:39,977 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.43896316606546837]
--------
2024-09-18 02:52:39,978 - MotorCore - DEBUG - Current: 337.75728823529414 Target: 302.4369851343695
2024-09-18 02:52:39,979 - MotorCore - DEBUG - Direction: counter
2024-09-18 02:52:39,980 - MotorCore - DEBUG - Target Rotation: -0.3082277909567492
--------
2024-09-18 02:52:39,981 - MotorCore - DEBUG - Normalized Target Rotation: -0.3082277909567492
--------
2024-09-18 02:52:39,982 - MotorCore - DEBUG - Back Left: 0.1307353751087192, Back Right: 0.7471909570222175, Front Left: 0.7471909570222175, Front Right: 0.1307353751087192,
2024-09-18 02:52:40,092 - MotorCore - DEBUG - Current Position: (32.914131065, -117.1003849313)
2024-09-18 02:52:40,094 - MotorCore - DEBUG - Target Position: (32.9142168295, -117.1005459173)
--------
2024-09-18 02:52:40,095 - MotorCore - DEBUG - Raw Target Vector: [-0.36327140496929866, 0.6367285950307013]
2024-09-18 02:52:40,095 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.477546446273026]
--------
2024-09-18 02:52:40,096 - MotorCore - DEBUG - Current: 332.10558823529414 Target: 302.399625591251
2024-09-18 02:52:40,097 - MotorCore - DEBUG - Direction: counter
2024-09-18 02:52:40,097 - MotorCore - DEBUG - Target Rotation: -0.25923342780649666
--------
2024-09-18 02:52:40,098 - MotorCore - DEBUG - Normalized Target Rotation: -0.25923342780649666
--------
2024-09-18 02:52:40,098 - MotorCore - DEBUG - Back Left: 0.21831301846652934, Back Right: 0.7367798740795226, Front Left: 0.7367798740795226, Front Right: 0.21831301846652934,
2024-09-18 02:52:40,202 - MotorCore - DEBUG - Current Position: (32.914131065, -117.1003849313)
2024-09-18 02:52:40,203 - MotorCore - DEBUG - Target Position: (32.9142168295, -117.1005459173)
--------
2024-09-18 02:52:40,204 - MotorCore - DEBUG - Raw Target Vector: [-0.36327140496929866, 0.6367285950307013]
2024-09-18 02:52:40,205 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.477546446273026]
--------
2024-09-18 02:52:40,206 - MotorCore - DEBUG - Current: 332.10558823529414 Target: 302.399625591251
2024-09-18 02:52:40,207 - MotorCore - DEBUG - Direction: counter
2024-09-18 02:52:40,208 - MotorCore - DEBUG - Target Rotation: -0.25923342780649666
--------
2024-09-18 02:52:40,208 - MotorCore - DEBUG - Normalized Target Rotation: -0.25923342780649666
--------
2024-09-18 02:52:40,209 - MotorCore - DEBUG - Back Left: 0.21831301846652934, Back Right: 0.7367798740795226, Front Left: 0.7367798740795226, Front Right: 0.21831301846652934,
2024-09-18 02:52:40,314 - MotorCore - DEBUG - Current Position: (32.914131065, -117.1003849313)
2024-09-18 02:52:40,317 - MotorCore - DEBUG - Target Position: (32.9142168295, -117.1005459173)
--------
2024-09-18 02:52:40,319 - MotorCore - DEBUG - Raw Target Vector: [-0.36327140496929866, 0.6367285950307013]
2024-09-18 02:52:40,321 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.477546446273026]
--------
2024-09-18 02:52:40,324 - MotorCore - DEBUG - Current: 332.10558823529414 Target: 302.399625591251
2024-09-18 02:52:40,325 - MotorCore - DEBUG - Direction: counter
2024-09-18 02:52:40,327 - MotorCore - DEBUG - Target Rotation: -0.25923342780649666
--------
2024-09-18 02:52:40,328 - MotorCore - DEBUG - Normalized Target Rotation: -0.25923342780649666
--------
2024-09-18 02:52:40,329 - MotorCore - DEBUG - Back Left: 0.21831301846652934, Back Right: 0.7367798740795226, Front Left: 0.7367798740795226, Front Right: 0.21831301846652934,
2024-09-18 02:52:40,434 - MotorCore - DEBUG - Current Position: (32.914131065, -117.1003849313)
2024-09-18 02:52:40,437 - MotorCore - DEBUG - Target Position: (32.9142168295, -117.1005459173)
--------
2024-09-18 02:52:40,438 - MotorCore - DEBUG - Raw Target Vector: [-0.36327140496929866, 0.6367285950307013]
2024-09-18 02:52:40,438 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.477546446273026]
--------
2024-09-18 02:52:40,439 - MotorCore - DEBUG - Current: 332.10558823529414 Target: 302.399625591251
2024-09-18 02:52:40,440 - MotorCore - DEBUG - Direction: counter
2024-09-18 02:52:40,441 - MotorCore - DEBUG - Target Rotation: -0.25923342780649666
--------
2024-09-18 02:52:40,441 - MotorCore - DEBUG - Normalized Target Rotation: -0.25923342780649666
--------
2024-09-18 02:52:40,442 - MotorCore - DEBUG - Back Left: 0.21831301846652934, Back Right: 0.7367798740795226, Front Left: 0.7367798740795226, Front Right: 0.21831301846652934,
2024-09-18 02:52:40,546 - MotorCore - DEBUG - Current Position: (32.914131252, -117.1003850495)
2024-09-18 02:52:40,548 - MotorCore - DEBUG - Target Position: (32.9142168295, -117.1005459173)
--------
2024-09-18 02:52:40,549 - MotorCore - DEBUG - Raw Target Vector: [-0.28156983820967685, 0.718430161790323]
2024-09-18 02:52:40,550 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.5388226213427423]
--------
2024-09-18 02:52:40,551 - MotorCore - DEBUG - Current: 323.7634882352941 Target: 302.3620961368051
2024-09-18 02:52:40,552 - MotorCore - DEBUG - Direction: counter
2024-09-18 02:52:40,553 - MotorCore - DEBUG - Target Rotation: -0.1867623783144658
--------
2024-09-18 02:52:40,553 - MotorCore - DEBUG - Normalized Target Rotation: -0.1867623783144658
--------
2024-09-18 02:52:40,554 - MotorCore - DEBUG - Back Left: 0.3520602430282765, Back Right: 0.7255849996572081, Front Left: 0.7255849996572081, Front Right: 0.3520602430282765,
2024-09-18 02:52:40,657 - MotorCore - DEBUG - Current Position: (32.914131252, -117.1003850495)
2024-09-18 02:52:40,658 - MotorCore - DEBUG - Target Position: (32.9142168295, -117.1005459173)
--------
2024-09-18 02:52:40,660 - MotorCore - DEBUG - Raw Target Vector: [-0.28156983820967685, 0.718430161790323]
2024-09-18 02:52:40,660 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.5388226213427423]
--------
2024-09-18 02:52:40,661 - MotorCore - DEBUG - Current: 323.7634882352941 Target: 302.3620961368051
2024-09-18 02:52:40,662 - MotorCore - DEBUG - Direction: counter
2024-09-18 02:52:40,662 - MotorCore - DEBUG - Target Rotation: -0.1867623783144658
--------
2024-09-18 02:52:40,663 - MotorCore - DEBUG - Normalized Target Rotation: -0.1867623783144658
--------
2024-09-18 02:52:40,663 - MotorCore - DEBUG - Back Left: 0.3520602430282765, Back Right: 0.7255849996572081, Front Left: 0.7255849996572081, Front Right: 0.3520602430282765,
2024-09-18 02:52:40,768 - MotorCore - DEBUG - Current Position: (32.914131252, -117.1003850495)
2024-09-18 02:52:40,770 - MotorCore - DEBUG - Target Position: (32.9142168295, -117.1005459173)
--------
2024-09-18 02:52:40,772 - MotorCore - DEBUG - Raw Target Vector: [-0.28156983820967685, 0.718430161790323]
2024-09-18 02:52:40,774 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.5388226213427423]
--------
2024-09-18 02:52:40,775 - MotorCore - DEBUG - Current: 323.7634882352941 Target: 302.3620961368051
2024-09-18 02:52:40,775 - MotorCore - DEBUG - Direction: counter
2024-09-18 02:52:40,776 - MotorCore - DEBUG - Target Rotation: -0.1867623783144658
--------
2024-09-18 02:52:40,777 - MotorCore - DEBUG - Normalized Target Rotation: -0.1867623783144658
--------
2024-09-18 02:52:40,777 - MotorCore - DEBUG - Back Left: 0.3520602430282765, Back Right: 0.7255849996572081, Front Left: 0.7255849996572081, Front Right: 0.3520602430282765,
2024-09-18 02:52:40,882 - MotorCore - DEBUG - Current Position: (32.914131252, -117.1003850495)
2024-09-18 02:52:40,883 - MotorCore - DEBUG - Target Position: (32.9142168295, -117.1005459173)
--------
2024-09-18 02:52:40,884 - MotorCore - DEBUG - Raw Target Vector: [-0.28156983820967685, 0.718430161790323]
2024-09-18 02:52:40,886 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.5388226213427423]
--------
2024-09-18 02:52:40,887 - MotorCore - DEBUG - Current: 323.7634882352941 Target: 302.3620961368051
2024-09-18 02:52:40,888 - MotorCore - DEBUG - Direction: counter
2024-09-18 02:52:40,888 - MotorCore - DEBUG - Target Rotation: -0.1867623783144658
--------
2024-09-18 02:52:40,889 - MotorCore - DEBUG - Normalized Target Rotation: -0.1867623783144658
--------
2024-09-18 02:52:40,890 - MotorCore - DEBUG - Back Left: 0.3520602430282765, Back Right: 0.7255849996572081, Front Left: 0.7255849996572081, Front Right: 0.3520602430282765,
2024-09-18 02:52:40,991 - MotorCore - DEBUG - Current Position: (32.9141356357, -117.100389567)
2024-09-18 02:52:40,992 - MotorCore - DEBUG - Target Position: (32.9142168295, -117.1005459173)
--------
2024-09-18 02:52:40,993 - MotorCore - DEBUG - Raw Target Vector: [-0.189369741912984, 0.8106302580870159]
2024-09-18 02:52:40,993 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.607972693565262]
--------
2024-09-18 02:52:40,994 - MotorCore - DEBUG - Current: 314.88998823529414 Target: 301.7410402455364
2024-09-18 02:52:40,994 - MotorCore - DEBUG - Direction: counter
2024-09-18 02:52:40,994 - MotorCore - DEBUG - Target Rotation: -0.11474621779738113
--------
2024-09-18 02:52:40,995 - MotorCore - DEBUG - Normalized Target Rotation: -0.11474621779738113
--------
2024-09-18 02:52:40,995 - MotorCore - DEBUG - Back Left: 0.4932264757678808, Back Right: 0.7227189113626431, Front Left: 0.7227189113626431, Front Right: 0.4932264757678808,
2024-09-18 02:52:41,098 - MotorCore - DEBUG - Current Position: (32.9141356357, -117.100389567)
2024-09-18 02:52:41,100 - MotorCore - DEBUG - Target Position: (32.9142168295, -117.1005459173)
--------
2024-09-18 02:52:41,101 - MotorCore - DEBUG - Raw Target Vector: [-0.189369741912984, 0.8106302580870159]
2024-09-18 02:52:41,101 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.607972693565262]
--------
2024-09-18 02:52:41,102 - MotorCore - DEBUG - Current: 314.88998823529414 Target: 301.7410402455364
2024-09-18 02:52:41,103 - MotorCore - DEBUG - Direction: counter
2024-09-18 02:52:41,103 - MotorCore - DEBUG - Target Rotation: -0.11474621779738113
--------
2024-09-18 02:52:41,104 - MotorCore - DEBUG - Normalized Target Rotation: -0.11474621779738113
--------
2024-09-18 02:52:41,104 - MotorCore - DEBUG - Back Left: 0.4932264757678808, Back Right: 0.7227189113626431, Front Left: 0.7227189113626431, Front Right: 0.4932264757678808,
2024-09-18 02:52:41,207 - MotorCore - DEBUG - Current Position: (32.9141356357, -117.100389567)
2024-09-18 02:52:41,209 - MotorCore - DEBUG - Target Position: (32.9142168295, -117.1005459173)
--------
2024-09-18 02:52:41,211 - MotorCore - DEBUG - Raw Target Vector: [-0.189369741912984, 0.8106302580870159]
2024-09-18 02:52:41,213 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.607972693565262]
--------
2024-09-18 02:52:41,214 - MotorCore - DEBUG - Current: 314.88998823529414 Target: 301.7410402455364
2024-09-18 02:52:41,214 - MotorCore - DEBUG - Direction: counter
2024-09-18 02:52:41,214 - MotorCore - DEBUG - Target Rotation: -0.11474621779738113
--------
2024-09-18 02:52:41,215 - MotorCore - DEBUG - Normalized Target Rotation: -0.11474621779738113
--------
2024-09-18 02:52:41,215 - MotorCore - DEBUG - Back Left: 0.4932264757678808, Back Right: 0.7227189113626431, Front Left: 0.7227189113626431, Front Right: 0.4932264757678808,
2024-09-18 02:52:41,318 - MotorCore - DEBUG - Current Position: (32.9141356357, -117.100389567)
2024-09-18 02:52:41,319 - MotorCore - DEBUG - Target Position: (32.9142168295, -117.1005459173)
--------
2024-09-18 02:52:41,321 - MotorCore - DEBUG - Raw Target Vector: [-0.189369741912984, 0.8106302580870159]
2024-09-18 02:52:41,322 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.607972693565262]
--------
2024-09-18 02:52:41,322 - MotorCore - DEBUG - Current: 314.88998823529414 Target: 301.7410402455364
2024-09-18 02:52:41,323 - MotorCore - DEBUG - Direction: counter
2024-09-18 02:52:41,323 - MotorCore - DEBUG - Target Rotation: -0.11474621779738113
--------
2024-09-18 02:52:41,324 - MotorCore - DEBUG - Normalized Target Rotation: -0.11474621779738113
--------
2024-09-18 02:52:41,324 - MotorCore - DEBUG - Back Left: 0.4932264757678808, Back Right: 0.7227189113626431, Front Left: 0.7227189113626431, Front Right: 0.4932264757678808,
2024-09-18 02:52:41,427 - MotorCore - DEBUG - Current Position: (32.9141356357, -117.100389567)
2024-09-18 02:52:41,428 - MotorCore - DEBUG - Target Position: (32.9142168295, -117.1005459173)
--------
2024-09-18 02:52:41,430 - MotorCore - DEBUG - Raw Target Vector: [-0.189369741912984, 0.8106302580870159]
2024-09-18 02:52:41,431 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.607972693565262]
--------
2024-09-18 02:52:41,432 - MotorCore - DEBUG - Current: 314.88998823529414 Target: 301.7410402455364
2024-09-18 02:52:41,432 - MotorCore - DEBUG - Direction: counter
2024-09-18 02:52:41,433 - MotorCore - DEBUG - Target Rotation: -0.11474621779738113
--------
2024-09-18 02:52:41,433 - MotorCore - DEBUG - Normalized Target Rotation: -0.11474621779738113
--------
2024-09-18 02:52:41,434 - MotorCore - DEBUG - Back Left: 0.4932264757678808, Back Right: 0.7227189113626431, Front Left: 0.7227189113626431, Front Right: 0.4932264757678808,
2024-09-18 02:52:41,500 - MotorCore - DEBUG - Sent diagnostic data
2024-09-18 02:52:41,537 - MotorCore - DEBUG - Current Position: (32.9141416688, -117.1003960327)
2024-09-18 02:52:41,538 - MotorCore - DEBUG - Target Position: (32.9142168295, -117.1005459173)
--------
2024-09-18 02:52:41,539 - MotorCore - DEBUG - Raw Target Vector: [-0.10300023768073156, 0.8969997623192684]
2024-09-18 02:52:41,540 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.6727498217394513]
--------
2024-09-18 02:52:41,540 - MotorCore - DEBUG - Current: 307.40198823529414 Target: 300.8515467033816
2024-09-18 02:52:41,541 - MotorCore - DEBUG - Direction: counter
2024-09-18 02:52:41,541 - MotorCore - DEBUG - Target Rotation: -0.05716338609562764
--------
2024-09-18 02:52:41,542 - MotorCore - DEBUG - Normalized Target Rotation: -0.07
--------
2024-09-18 02:52:41,542 - MotorCore - DEBUG - Back Left: 0.6027498217394514, Back Right: 0.7427498217394513, Front Left: 0.7427498217394513, Front Right: 0.6027498217394514,
2024-09-18 02:52:41,646 - MotorCore - DEBUG - Current Position: (32.9141416688, -117.1003960327)
2024-09-18 02:52:41,648 - MotorCore - DEBUG - Target Position: (32.9142168295, -117.1005459173)
--------
2024-09-18 02:52:41,650 - MotorCore - DEBUG - Raw Target Vector: [-0.10300023768073156, 0.8969997623192684]
2024-09-18 02:52:41,652 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.6727498217394513]
--------
2024-09-18 02:52:41,653 - MotorCore - DEBUG - Current: 307.40198823529414 Target: 300.8515467033816
2024-09-18 02:52:41,654 - MotorCore - DEBUG - Direction: counter
2024-09-18 02:52:41,654 - MotorCore - DEBUG - Target Rotation: -0.05716338609562764
--------
2024-09-18 02:52:41,655 - MotorCore - DEBUG - Normalized Target Rotation: -0.07
--------
2024-09-18 02:52:41,657 - MotorCore - DEBUG - Back Left: 0.6027498217394514, Back Right: 0.7427498217394513, Front Left: 0.7427498217394513, Front Right: 0.6027498217394514,
2024-09-18 02:52:41,763 - MotorCore - DEBUG - Current Position: (32.9141416688, -117.1003960327)
2024-09-18 02:52:41,766 - MotorCore - DEBUG - Target Position: (32.9142168295, -117.1005459173)
--------
2024-09-18 02:52:41,767 - MotorCore - DEBUG - Raw Target Vector: [-0.10300023768073156, 0.8969997623192684]
2024-09-18 02:52:41,768 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.6727498217394513]
--------
2024-09-18 02:52:41,769 - MotorCore - DEBUG - Current: 307.40198823529414 Target: 300.8515467033816
2024-09-18 02:52:41,770 - MotorCore - DEBUG - Direction: counter
2024-09-18 02:52:41,771 - MotorCore - DEBUG - Target Rotation: -0.05716338609562764
--------
2024-09-18 02:52:41,772 - MotorCore - DEBUG - Normalized Target Rotation: -0.07
--------
2024-09-18 02:52:41,773 - MotorCore - DEBUG - Back Left: 0.6027498217394514, Back Right: 0.7427498217394513, Front Left: 0.7427498217394513, Front Right: 0.6027498217394514,
2024-09-18 02:52:41,878 - MotorCore - DEBUG - Current Position: (32.9141416688, -117.1003960327)
2024-09-18 02:52:41,880 - MotorCore - DEBUG - Target Position: (32.9142168295, -117.1005459173)
--------
2024-09-18 02:52:41,884 - MotorCore - DEBUG - Raw Target Vector: [-0.10300023768073156, 0.8969997623192684]
2024-09-18 02:52:41,886 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.6727498217394513]
--------
2024-09-18 02:52:41,886 - MotorCore - DEBUG - Current: 307.40198823529414 Target: 300.8515467033816
2024-09-18 02:52:41,887 - MotorCore - DEBUG - Direction: counter
2024-09-18 02:52:41,887 - MotorCore - DEBUG - Target Rotation: -0.05716338609562764
--------
2024-09-18 02:52:41,888 - MotorCore - DEBUG - Normalized Target Rotation: -0.07
--------
2024-09-18 02:52:41,888 - MotorCore - DEBUG - Back Left: 0.6027498217394514, Back Right: 0.7427498217394513, Front Left: 0.7427498217394513, Front Right: 0.6027498217394514,
2024-09-18 02:52:41,990 - MotorCore - DEBUG - Current Position: (32.9141481383, -117.1004040533)
2024-09-18 02:52:41,990 - MotorCore - DEBUG - Target Position: (32.9142168295, -117.1005459173)
--------
2024-09-18 02:52:41,990 - MotorCore - DEBUG - Raw Target Vector: [-0.040541088432926344, 0.9594589115670737]
2024-09-18 02:52:41,991 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7195941836753053]
--------
2024-09-18 02:52:41,991 - MotorCore - DEBUG - Back Left: 0.7195941836753053, Back Right: 0.7195941836753053, Front Left: 0.7195941836753053, Front Right: 0.7195941836753053,
2024-09-18 02:52:42,095 - MotorCore - DEBUG - Current Position: (32.9141481383, -117.1004040533)
2024-09-18 02:52:42,096 - MotorCore - DEBUG - Target Position: (32.9142168295, -117.1005459173)
--------
2024-09-18 02:52:42,100 - MotorCore - DEBUG - Raw Target Vector: [-0.040541088432926344, 0.9594589115670737]
2024-09-18 02:52:42,102 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7195941836753053]
--------
2024-09-18 02:52:42,104 - MotorCore - DEBUG - Back Left: 0.7195941836753053, Back Right: 0.7195941836753053, Front Left: 0.7195941836753053, Front Right: 0.7195941836753053,
2024-09-18 02:52:42,210 - MotorCore - DEBUG - Current Position: (32.9141481383, -117.1004040533)
2024-09-18 02:52:42,211 - MotorCore - DEBUG - Target Position: (32.9142168295, -117.1005459173)
--------
2024-09-18 02:52:42,212 - MotorCore - DEBUG - Raw Target Vector: [-0.040541088432926344, 0.9594589115670737]
2024-09-18 02:52:42,213 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7195941836753053]
--------
2024-09-18 02:52:42,214 - MotorCore - DEBUG - Back Left: 0.7195941836753053, Back Right: 0.7195941836753053, Front Left: 0.7195941836753053, Front Right: 0.7195941836753053,
2024-09-18 02:52:42,318 - MotorCore - DEBUG - Current Position: (32.9141481383, -117.1004040533)
2024-09-18 02:52:42,319 - MotorCore - DEBUG - Target Position: (32.9142168295, -117.1005459173)
--------
2024-09-18 02:52:42,322 - MotorCore - DEBUG - Raw Target Vector: [-0.040541088432926344, 0.9594589115670737]
2024-09-18 02:52:42,322 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7195941836753053]
--------
2024-09-18 02:52:42,323 - MotorCore - DEBUG - Back Left: 0.7195941836753053, Back Right: 0.7195941836753053, Front Left: 0.7195941836753053, Front Right: 0.7195941836753053,
2024-09-18 02:52:42,428 - MotorCore - DEBUG - Current Position: (32.9141481383, -117.1004040533)
2024-09-18 02:52:42,430 - MotorCore - DEBUG - Target Position: (32.9142168295, -117.1005459173)
--------
2024-09-18 02:52:42,431 - MotorCore - DEBUG - Raw Target Vector: [-0.040541088432926344, 0.9594589115670737]
2024-09-18 02:52:42,432 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7195941836753053]
--------
2024-09-18 02:52:42,433 - MotorCore - DEBUG - Back Left: 0.7195941836753053, Back Right: 0.7195941836753053, Front Left: 0.7195941836753053, Front Right: 0.7195941836753053,
2024-09-18 02:52:42,539 - MotorCore - DEBUG - Current Position: (32.9141544858, -117.1004133048)
2024-09-18 02:52:42,540 - MotorCore - DEBUG - Target Position: (32.9142168295, -117.1005459173)
--------
2024-09-18 02:52:42,543 - MotorCore - DEBUG - Raw Target Vector: [-0.011117746903810967, 0.988882253096189]
2024-09-18 02:52:42,544 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7416616898221418]
--------
2024-09-18 02:52:42,545 - MotorCore - DEBUG - Back Left: 0.7416616898221418, Back Right: 0.7416616898221418, Front Left: 0.7416616898221418, Front Right: 0.7416616898221418,
2024-09-18 02:52:42,650 - MotorCore - DEBUG - Current Position: (32.9141544858, -117.1004133048)
2024-09-18 02:52:42,654 - MotorCore - DEBUG - Target Position: (32.9142168295, -117.1005459173)
--------
2024-09-18 02:52:42,656 - MotorCore - DEBUG - Raw Target Vector: [-0.011117746903810967, 0.988882253096189]
2024-09-18 02:52:42,657 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7416616898221418]
--------
2024-09-18 02:52:42,658 - MotorCore - DEBUG - Back Left: 0.7416616898221418, Back Right: 0.7416616898221418, Front Left: 0.7416616898221418, Front Right: 0.7416616898221418,
2024-09-18 02:52:42,763 - MotorCore - DEBUG - Current Position: (32.9141544858, -117.1004133048)
2024-09-18 02:52:42,766 - MotorCore - DEBUG - Target Position: (32.9142168295, -117.1005459173)
--------
2024-09-18 02:52:42,767 - MotorCore - DEBUG - Raw Target Vector: [-0.011117746903810967, 0.988882253096189]
2024-09-18 02:52:42,768 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7416616898221418]
--------
2024-09-18 02:52:42,769 - MotorCore - DEBUG - Back Left: 0.7416616898221418, Back Right: 0.7416616898221418, Front Left: 0.7416616898221418, Front Right: 0.7416616898221418,
2024-09-18 02:52:42,872 - MotorCore - DEBUG - Current Position: (32.9141544858, -117.1004133048)
2024-09-18 02:52:42,875 - MotorCore - DEBUG - Target Position: (32.9142168295, -117.1005459173)
--------
2024-09-18 02:52:42,878 - MotorCore - DEBUG - Raw Target Vector: [-0.011117746903810967, 0.988882253096189]
2024-09-18 02:52:42,880 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7416616898221418]
--------
2024-09-18 02:52:42,882 - MotorCore - DEBUG - Back Left: 0.7416616898221418, Back Right: 0.7416616898221418, Front Left: 0.7416616898221418, Front Right: 0.7416616898221418,
2024-09-18 02:52:42,985 - MotorCore - DEBUG - Current Position: (32.9141544858, -117.1004133048)
2024-09-18 02:52:42,986 - MotorCore - DEBUG - Target Position: (32.9142168295, -117.1005459173)
--------
2024-09-18 02:52:42,987 - MotorCore - DEBUG - Raw Target Vector: [-0.011117746903810967, 0.988882253096189]
2024-09-18 02:52:42,988 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.7416616898221418]
--------
2024-09-18 02:52:42,989 - MotorCore - DEBUG - Back Left: 0.7416616898221418, Back Right: 0.7416616898221418, Front Left: 0.7416616898221418, Front Right: 0.7416616898221418,
2024-09-18 02:52:43,092 - MotorCore - DEBUG - Current Position: (32.9141603025, -117.1004228787)
2024-09-18 02:52:43,093 - MotorCore - DEBUG - Target Position: (32.9142168295, -117.1005459173)
--------
2024-09-18 02:52:43,094 - MotorCore - DEBUG - Raw Target Vector: [0.000929386291944004, 0.999070613708056]
2024-09-18 02:52:43,095 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.749302960281042]
--------
2024-09-18 02:52:43,097 - MotorCore - DEBUG - Back Left: 0.749302960281042, Back Right: 0.749302960281042, Front Left: 0.749302960281042, Front Right: 0.749302960281042,
2024-09-18 02:52:43,199 - MotorCore - DEBUG - Current Position: (32.9141603025, -117.1004228787)
2024-09-18 02:52:43,201 - MotorCore - DEBUG - Target Position: (32.9142168295, -117.1005459173)
--------
2024-09-18 02:52:43,202 - MotorCore - DEBUG - Raw Target Vector: [0.000929386291944004, 0.999070613708056]
2024-09-18 02:52:43,204 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.749302960281042]
--------
2024-09-18 02:52:43,205 - MotorCore - DEBUG - Back Left: 0.749302960281042, Back Right: 0.749302960281042, Front Left: 0.749302960281042, Front Right: 0.749302960281042,
2024-09-18 02:52:43,310 - MotorCore - DEBUG - Current Position: (32.9141603025, -117.1004228787)
2024-09-18 02:52:43,311 - MotorCore - DEBUG - Target Position: (32.9142168295, -117.1005459173)
--------
2024-09-18 02:52:43,312 - MotorCore - DEBUG - Raw Target Vector: [0.000929386291944004, 0.999070613708056]
2024-09-18 02:52:43,313 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.749302960281042]
--------
2024-09-18 02:52:43,314 - MotorCore - DEBUG - Back Left: 0.749302960281042, Back Right: 0.749302960281042, Front Left: 0.749302960281042, Front Right: 0.749302960281042,
2024-09-18 02:52:43,417 - MotorCore - DEBUG - Current Position: (32.9141603025, -117.1004228787)
2024-09-18 02:52:43,418 - MotorCore - DEBUG - Target Position: (32.9142168295, -117.1005459173)
--------
